Date,Tons
10/28/2017,28599
10/28/2017,27000
10/28/2017,28800
10/28/2017,28000
10/28/2017,34300
10/28/2017,27900
10/28/2017,24282
10/28/2017,18000
10/29/2017,29139
10/29/2017,37250
10/29/2017,20938
10/29/2017,18000
10/29/2017,18000
10/29/2017,27500
10/30/2017,28000
10/30/2017,27200
10/30/2017,41421
10/30/2017,18000
10/30/2017,31000
10/30/2017,27500
10/30/2017,27900
10/30/2017,26000
10/31/2017,32252
10/31/2017,36391
10/31/2017,29278
11/1/2017,30732
11/1/2017,18000
11/1/2017,22000
11/1/2017,27500
11/1/2017,25200
11/1/2017,27000
11/2/2017,25420
11/2/2017,22000
11/2/2017,28500
11/2/2017,18000
11/2/2017,24000
11/2/2017,26000
11/3/2017,18000
11/3/2017,30304
11/3/2017,22000
11/3/2017,22000
11/3/2017,29501
11/3/2017,28037
11/3/2017,18000
11/3/2017,33855
11/4/2017,27500
11/4/2017,28500
11/4/2017,27900
11/4/2017,37250
11/4/2017,24103
11/4/2017,29500
11/5/2017,27200
11/5/2017,24557
11/5/2017,26000
11/5/2017,22000
11/5/2017,34963
11/5/2017,18000
11/6/2017,24048
11/6/2017,44674
11/6/2017,24000
11/6/2017,29131
11/6/2017,29500
11/6/2017,22000
11/6/2017,27500
11/6/2017,27000
11/6/2017,28000
11/6/2017,28370
11/6/2017,27900
11/6/2017,18000
11/7/2017,36397
11/7/2017,26000
11/7/2017,27500
11/7/2017,28100
11/8/2017,29704
11/8/2017,27200
11/8/2017,18000
11/8/2017,28500
11/8/2017,27951
11/9/2017,29650
11/9/2017,28800
11/9/2017,26000
11/9/2017,27500
11/9/2017,37250
11/9/2017,33243
11/9/2017,21251
11/9/2017,18000
11/9/2017,27900
11/9/2017,30350
11/10/2017,18000
11/10/2017,28301
11/10/2017,18000
11/10/2017,34537
11/10/2017,24000
11/10/2017,27500
11/10/2017,27000
11/10/2017,22000
11/10/2017,32419
11/10/2017,22000
11/11/2017,26453
11/11/2017,29500
11/11/2017,29903
11/11/2017,29501
11/11/2017,18000
11/12/2017,41806
11/12/2017,24547
11/12/2017,26000
11/12/2017,22000
11/13/2017,29704
11/13/2017,27900
11/13/2017,18000
11/13/2017,20029
11/13/2017,27000
11/13/2017,25555
11/13/2017,26936
11/13/2017,26000
11/14/2017,26727
11/14/2017,27200
11/14/2017,18000
11/14/2017,29015
11/14/2017,32786
11/14/2017,29500
11/15/2017,29007
11/15/2017,30503
11/15/2017,26000
11/15/2017,24621
11/15/2017,27500
11/15/2017,34607
11/15/2017,22000
11/15/2017,28500
11/15/2017,37250
11/15/2017,27900
11/15/2017,27500
11/15/2017,28301
11/15/2017,27900
11/16/2017,30681
11/16/2017,19727
11/16/2017,22000
11/16/2017,28800
11/16/2017,28500
11/16/2017,18000
11/16/2017,29500
11/17/2017,24000
11/17/2017,32289
11/17/2017,25200
11/17/2017,26000
11/17/2017,28000
11/17/2017,41833
11/18/2017,33207
11/18/2017,22000
11/18/2017,22000
11/18/2017,27500
11/19/2017,29279
11/19/2017,27000
11/19/2017,37250
11/19/2017,22000
11/19/2017,22000
11/19/2017,18000
11/19/2017,27900
11/19/2017,27200
11/20/2017,22000
11/20/2017,22000
11/21/2017,27500
11/21/2017,28100
11/21/2017,28301
11/22/2017,22000
11/22/2017,22000
11/22/2017,24732
11/22/2017,26649
11/22/2017,29704
11/22/2017,18000
11/22/2017,28226
11/23/2017,21296
11/23/2017,29501
11/23/2017,22000
11/23/2017,24000
11/23/2017,34040
11/23/2017,30978
11/23/2017,22719
11/23/2017,33375
11/23/2017,18000
11/24/2017,28800
11/24/2017,22000
11/24/2017,22000
11/24/2017,41010
11/24/2017,26000
11/24/2017,29650
11/24/2017,31989
11/24/2017,22000
11/25/2017,18000
11/25/2017,29500
11/25/2017,28500
11/25/2017,22000
11/25/2017,22000
11/26/2017,24000
11/26/2017,20982
11/26/2017,27241
11/26/2017,27500
11/26/2017,27900
11/26/2017,29096
11/26/2017,27500
11/26/2017,27000
11/26/2017,25200
11/26/2017,27200
11/27/2017,18000
11/27/2017,27900
11/27/2017,29500
11/27/2017,26000
11/27/2017,30303
11/27/2017,25718
11/28/2017,37250
11/28/2017,22000
11/28/2017,28500
11/28/2017,29995
11/28/2017,23455
11/28/2017,18000
11/28/2017,18000
11/28/2017,24624
11/29/2017,18000
11/29/2017,28100
11/29/2017,24000
11/29/2017,40716
11/29/2017,29045
11/29/2017,33420
11/30/2017,30546
11/30/2017,18000
11/30/2017,28800
11/30/2017,28500
11/30/2017,22000
11/30/2017,26000
11/30/2017,22000
11/30/2017,22000
12/1/2017,27175
12/1/2017,29650
12/1/2017,28301
12/1/2017,25200
12/1/2017,28000
12/1/2017,27500
12/1/2017,29500
12/2/2017,29064
12/2/2017,27500
12/2/2017,27613
12/2/2017,22000
12/2/2017,18000
12/2/2017,37250
12/2/2017,29500
12/3/2017,18000
12/3/2017,27900
12/3/2017,27200
12/3/2017,22000
12/3/2017,18000
12/3/2017,18000
12/4/2017,28628
12/4/2017,29704
12/4/2017,24439
12/4/2017,18000
12/4/2017,33439
12/4/2017,28551
12/5/2017,22000
12/5/2017,27000
12/5/2017,23605
12/5/2017,25130
12/5/2017,22000
12/5/2017,30518
12/5/2017,24000
12/6/2017,29142
12/7/2017,27500
12/7/2017,22000
12/7/2017,37250
12/7/2017,29501
12/7/2017,26844
12/8/2017,26291
12/8/2017,28190
12/8/2017,18000
12/8/2017,28000
12/8/2017,27500
12/8/2017,29704
12/8/2017,28500
12/8/2017,27200
12/8/2017,32678
12/9/2017,25757
12/9/2017,26000
12/9/2017,22000
12/9/2017,30450
12/10/2017,18000
12/10/2017,28800
12/10/2017,29116
12/10/2017,22000
12/10/2017,27900
12/11/2017,33190
12/11/2017,22000
12/11/2017,27000
12/11/2017,26000
12/11/2017,27900
12/12/2017,25200
12/12/2017,25200
12/12/2017,22000
12/12/2017,37250
12/12/2017,27500
12/12/2017,11399
12/12/2017,27500
12/13/2017,25090
12/13/2017,27022
12/13/2017,22000
12/13/2017,18000
12/13/2017,27200
12/14/2017,27675
12/14/2017,28000
12/14/2017,18000
12/14/2017,18000
12/14/2017,28100
12/14/2017,22000
12/15/2017,21071
12/15/2017,24000
12/15/2017,18000
12/15/2017,33112
12/15/2017,31337
12/15/2017,26000
12/15/2017,25546
12/16/2017,29500
12/16/2017,27500
12/16/2017,28500
12/16/2017,29500
12/16/2017,28500
12/16/2017,27900
12/17/2017,30337
12/17/2017,18000
12/17/2017,24000
12/17/2017,26000
12/17/2017,27900
12/18/2017,29384
12/18/2017,12076
12/18/2017,20700
12/18/2017,18000
12/18/2017,18000
12/18/2017,22000
12/19/2017,27739
12/19/2017,24000
12/19/2017,28301
12/19/2017,29650
12/20/2017,37250
12/20/2017,27200
12/20/2017,27000
12/20/2017,24391
12/20/2017,29704
12/20/2017,18000
12/20/2017,26000
12/21/2017,28042
12/21/2017,33223
12/21/2017,28800
12/21/2017,32788
12/21/2017,27500
12/21/2017,25768
12/22/2017,28000
12/22/2017,28500
12/22/2017,27500
12/22/2017,26000
12/23/2017,18000
12/23/2017,29243
12/24/2017,7118
12/24/2017,27900
12/24/2017,25150
12/26/2017,29659
12/27/2017,29500
12/27/2017,26000
12/28/2017,27001
12/28/2017,19782
12/28/2017,25272
12/29/2017,26768
12/29/2017,27500
12/30/2017,26000
12/30/2017,27000
12/30/2017,28500
12/30/2017,58555
12/30/2017,27900
12/30/2017,18000
12/31/2017,22000
1/1/2018,28713
1/2/2018,25083
1/3/2018,27439
1/4/2018,27500
1/5/2018,26000
1/5/2018,28500
1/6/2018,22000
1/7/2018,22000
1/9/2018,27900
1/10/2018,22000
1/10/2018,28500
1/12/2018,27000
1/12/2018,24492
1/16/2018,28500
1/17/2018,27900
1/17/2018,27500
1/17/2018,27000
1/20/2018,24321
1/20/2018,28500
1/25/2018,28500
1/25/2018,27900
1/27/2018,24078
1/28/2018,27500
1/29/2018,28500
1/31/2018,27000
2/2/2018,24233
2/2/2018,28500
2/5/2018,27500
2/6/2018,17017
2/7/2018,27000
2/8/2018,28500
2/11/2018,24387
2/12/2018,28500
2/16/2018,27000
2/17/2018,28500
2/20/2018,28500
2/24/2018,28500
2/28/2018,28500
3/4/2018,28500
3/8/2018,28500
3/13/2018,28500
3/17/2018,34178
3/18/2018,29500
3/20/2018,29970
3/20/2018,34593
3/23/2018,30418
3/23/2018,28406
3/23/2018,29500
3/23/2018,27192
3/24/2018,22000
3/24/2018,22829
3/25/2018,30916
3/25/2018,34606
3/26/2018,22000
3/26/2018,29650
3/26/2018,27900
3/26/2018,30239
3/27/2018,28300
3/27/2018,24000
3/27/2018,26897
3/28/2018,16526
3/28/2018,30257
3/29/2018,22000
3/29/2018,42369
3/29/2018,27200
3/29/2018,18000
3/29/2018,29537
3/29/2018,29500
3/29/2018,28800
3/29/2018,37250
3/29/2018,29068
3/29/2018,30853
3/30/2018,29500
3/30/2018,29500
3/30/2018,25789
3/30/2018,18000
3/31/2018,18000
3/31/2018,28500
3/31/2018,26500
3/31/2018,29704
4/1/2018,27900
4/1/2018,29650
4/2/2018,29500
4/2/2018,31306
4/2/2018,18000
4/2/2018,19988
4/2/2018,22000
4/2/2018,28300
4/2/2018,37250
4/2/2018,32181
4/2/2018,25109
4/2/2018,25200
4/2/2018,22000
4/3/2018,33436
4/3/2018,24000
4/3/2018,22000
4/3/2018,29500
4/4/2018,22000
4/4/2018,34504
4/4/2018,18000
4/4/2018,27000
4/4/2018,27500
4/5/2018,28845
4/5/2018,22000
4/5/2018,28800
4/5/2018,27500
4/5/2018,18000
4/5/2018,37399
4/5/2018,26000
4/6/2018,27900
4/6/2018,32415
4/6/2018,22000
4/6/2018,26366
4/7/2018,27500
4/7/2018,30479
4/7/2018,41833
4/7/2018,29500
4/7/2018,18000
4/7/2018,29420
4/8/2018,22000
4/8/2018,33534
4/8/2018,22000
4/8/2018,27200
4/8/2018,29500
4/8/2018,29500
4/9/2018,22000
4/9/2018,28500
4/9/2018,26000
4/9/2018,28936
4/10/2018,29500
4/10/2018,27900
4/11/2018,24115
4/11/2018,22000
4/11/2018,28800
4/11/2018,18000
4/11/2018,22000
4/11/2018,27500
4/12/2018,29622
4/12/2018,28328
4/12/2018,25809
4/12/2018,26000
4/13/2018,27500
4/13/2018,25200
4/13/2018,29704
4/13/2018,20749
4/13/2018,29016
4/13/2018,27316
4/13/2018,37250
4/13/2018,30215
4/14/2018,29650
4/14/2018,40598
4/14/2018,32688
4/14/2018,29500
4/14/2018,22000
4/14/2018,22000
4/14/2018,22000
4/15/2018,24000
4/15/2018,27500
4/15/2018,29500
4/16/2018,29500
4/16/2018,28300
4/16/2018,33084
4/16/2018,27200
4/17/2018,27900
4/17/2018,22000
4/17/2018,25000
4/17/2018,29500
4/17/2018,27500
4/18/2018,29908
4/18/2018,26000
4/18/2018,18000
4/18/2018,27500
4/18/2018,24000
4/18/2018,28800
4/18/2018,24829
4/19/2018,37250
4/19/2018,29500
4/19/2018,31796
4/19/2018,30453
4/19/2018,30391
4/19/2018,18000
4/19/2018,22000
4/19/2018,22000
4/19/2018,26169
4/19/2018,29650
4/20/2018,25000
4/20/2018,44121
4/21/2018,29704
4/21/2018,32552
4/21/2018,22000
4/21/2018,29500
4/21/2018,26644
4/22/2018,18000
4/22/2018,28300
4/22/2018,26000
4/22/2018,22000
4/22/2018,30654
4/23/2018,27200
4/23/2018,22000
4/23/2018,29500
4/23/2018,28500
4/23/2018,28800
4/23/2018,33238
4/23/2018,27900
4/23/2018,18000
4/23/2018,28100
4/24/2018,26000
4/24/2018,30764
4/24/2018,24389
4/24/2018,27500
4/24/2018,29500
4/24/2018,27500
4/24/2018,22000
4/24/2018,29500
4/24/2018,24000
4/25/2018,29500
4/25/2018,29500
4/25/2018,30904
4/25/2018,18000
4/26/2018,22000
4/26/2018,28704
4/26/2018,37250
4/26/2018,27500
4/26/2018,22000
4/26/2018,42591
4/27/2018,25000
4/27/2018,22000
4/27/2018,18000
4/27/2018,26000
4/28/2018,18000
4/28/2018,37507
4/28/2018,29500
4/28/2018,27200
4/29/2018,22000
4/29/2018,22000
4/29/2018,35283
4/29/2018,24000
4/29/2018,18000
4/29/2018,29500
4/29/2018,26000
4/30/2018,27500
4/30/2018,34557
4/30/2018,21086
4/30/2018,28500
4/30/2018,25556
4/30/2018,27500
4/30/2018,25200
4/30/2018,27994
4/30/2018,22000
5/1/2018,29500
5/1/2018,18000
5/1/2018,28630
5/1/2018,29500
5/1/2018,25000
5/1/2018,29650
5/2/2018,27019
5/2/2018,33677
5/2/2018,18000
5/2/2018,27500
5/2/2018,29498
5/2/2018,37250
5/2/2018,26000
5/3/2018,32702
5/3/2018,28300
5/3/2018,27670
5/3/2018,22000
5/3/2018,29400
5/3/2018,20697
5/3/2018,29704
5/4/2018,30207
5/4/2018,18000
5/4/2018,29500
5/4/2018,33072
5/4/2018,27900
5/4/2018,22000
5/4/2018,28800
5/4/2018,24000
5/5/2018,27200
5/5/2018,26000
5/5/2018,29500
5/5/2018,22000
5/5/2018,18000
5/5/2018,29500
5/6/2018,18000
5/6/2018,29112
5/6/2018,29639
5/6/2018,25000
5/6/2018,21818
5/6/2018,27000
5/6/2018,29500
5/7/2018,22000
5/7/2018,18000
5/7/2018,29027
5/7/2018,28100
5/7/2018,25200
5/7/2018,22000
5/8/2018,24000
5/8/2018,26327
5/8/2018,22000
5/8/2018,30957
5/8/2018,22000
5/8/2018,18000
5/8/2018,29500
5/9/2018,22000
5/9/2018,22046
5/9/2018,26000
5/9/2018,28300
5/9/2018,29704
5/9/2018,34407
5/9/2018,27900
5/9/2018,29603
5/10/2018,18000
5/10/2018,29147
5/10/2018,28500
5/10/2018,29500
5/10/2018,28969
5/10/2018,24000
5/10/2018,37038
5/10/2018,27200
5/10/2018,27500
5/10/2018,20846
5/11/2018,26000
5/11/2018,28500
5/11/2018,18000
5/11/2018,32894
5/11/2018,22000
5/11/2018,22000
5/11/2018,60227
5/12/2018,22000
5/12/2018,18000
5/12/2018,43264
5/13/2018,29500
5/13/2018,29982
5/13/2018,29500
5/13/2018,26000
5/13/2018,29650
5/13/2018,27500
5/13/2018,30203
5/13/2018,27500
5/14/2018,27000
5/14/2018,27900
5/14/2018,18000
5/14/2018,27500
5/14/2018,28500
5/14/2018,33424
5/14/2018,29500
5/15/2018,29198
5/15/2018,28100
5/15/2018,28889
5/15/2018,26185
5/15/2018,18000
5/15/2018,28800
5/16/2018,25000
5/16/2018,27410
5/16/2018,22000
5/16/2018,29500
5/16/2018,22000
5/17/2018,22000
5/17/2018,18000
5/17/2018,38165
5/17/2018,27500
5/17/2018,30350
5/17/2018,21735
5/18/2018,22000
5/18/2018,29510
5/18/2018,27200
5/18/2018,29591
5/18/2018,22000
5/18/2018,29500
5/18/2018,18000
5/18/2018,26500
5/18/2018,28500
5/19/2018,30555
5/19/2018,60221
5/19/2018,29650
5/19/2018,27000
5/19/2018,22000
5/19/2018,30105
5/19/2018,42307
5/19/2018,22000
5/19/2018,29500
5/19/2018,31009
5/19/2018,31170
5/19/2018,25000
5/20/2018,27900
5/20/2018,28500
5/20/2018,18000
5/20/2018,32917
5/20/2018,26500
5/21/2018,30175
5/21/2018,27500
5/21/2018,18000
5/21/2018,28500
5/21/2018,22000
5/21/2018,26000
5/22/2018,26121
5/22/2018,29500
5/22/2018,28300
5/22/2018,29500
5/22/2018,29402
5/22/2018,28800
5/22/2018,26048
5/22/2018,29500
5/22/2018,24000
5/22/2018,18000
5/23/2018,29060
5/23/2018,27500
5/23/2018,31893
5/23/2018,26000
5/23/2018,29704
5/23/2018,27200
5/23/2018,24405
5/23/2018,29031
5/23/2018,38080
5/23/2018,25000
5/24/2018,28100
5/24/2018,22000
5/24/2018,13235
5/24/2018,18000
5/24/2018,18000
5/24/2018,22000
5/25/2018,26000
5/25/2018,30200
5/25/2018,18000
5/25/2018,18000
5/25/2018,29500
5/25/2018,41029
5/25/2018,22000
5/25/2018,26873
5/26/2018,29500
5/26/2018,29688
5/26/2018,28800
5/26/2018,27900
5/26/2018,22000
5/26/2018,29073
5/26/2018,27000
5/27/2018,29500
5/27/2018,26000
5/27/2018,25000
5/27/2018,29162
5/27/2018,22000
5/27/2018,29500
5/27/2018,28300
5/27/2018,26500
5/27/2018,29500
5/28/2018,32601
5/28/2018,24417
5/28/2018,18000
5/28/2018,29500
5/28/2018,27500
5/28/2018,27200
5/29/2018,29704
5/29/2018,22000
5/29/2018,22000
5/29/2018,18000
5/29/2018,30919
5/29/2018,26000
5/30/2018,31186
5/30/2018,24000
5/30/2018,28500
5/30/2018,38324
5/30/2018,29175
5/30/2018,21138
5/30/2018,25000
5/30/2018,29650
5/30/2018,27900
5/30/2018,29500
5/31/2018,26500
5/31/2018,18000
5/31/2018,28800
5/31/2018,26000
5/31/2018,26330
5/31/2018,42333
6/1/2018,30476
6/1/2018,18000
6/1/2018,29500
6/1/2018,29252
6/1/2018,24000
6/1/2018,28100
6/2/2018,30559
6/2/2018,27000
6/2/2018,22000
6/2/2018,25000
6/2/2018,18000
6/2/2018,30282
6/2/2018,22000
6/2/2018,28500
6/2/2018,24755
6/3/2018,30765
6/3/2018,27200
6/3/2018,27500
6/3/2018,29476
6/4/2018,26500
6/4/2018,25200
6/4/2018,18000
6/4/2018,29650
6/4/2018,26000
6/4/2018,27500
6/4/2018,22000
6/4/2018,22000
6/4/2018,38421
6/4/2018,22000
6/4/2018,29500
6/5/2018,29051
6/5/2018,26000
6/5/2018,29500
6/5/2018,28800
6/5/2018,18000
6/5/2018,22000
6/6/2018,24594
6/6/2018,28500
6/6/2018,33455
6/6/2018,29236
6/6/2018,22000
6/6/2018,35275
6/6/2018,28701
6/6/2018,26000
6/6/2018,43517
6/7/2018,27000
6/7/2018,32700
6/7/2018,18000
6/7/2018,25000
6/7/2018,29500
6/7/2018,27500
6/7/2018,30025
6/7/2018,29500
6/8/2018,28500
6/8/2018,29500
6/8/2018,22000
6/8/2018,60773
6/8/2018,27200
6/8/2018,24509
6/8/2018,27500
6/8/2018,18000
6/8/2018,27900
6/9/2018,22000
6/9/2018,18000
6/9/2018,22000
6/9/2018,26000
6/9/2018,24000
6/9/2018,29500
6/9/2018,28500
6/9/2018,24754
6/10/2018,29704
6/10/2018,25000
6/10/2018,35422
6/10/2018,28300
6/10/2018,18000
6/10/2018,29500
6/10/2018,38421
6/10/2018,28100
6/10/2018,26000
6/11/2018,27460
6/11/2018,27200
6/11/2018,22000
6/11/2018,17000
6/11/2018,29271
6/11/2018,27000
6/11/2018,22000
6/11/2018,28952
6/12/2018,26394
6/12/2018,26000
6/12/2018,18000
6/12/2018,30337
6/12/2018,25200
6/12/2018,29650
6/12/2018,41174
6/12/2018,25718
6/13/2018,29500
6/13/2018,30992
6/13/2018,24000
6/13/2018,29500
6/13/2018,27000
6/13/2018,18000
6/13/2018,27500
6/14/2018,22000
6/14/2018,26500
6/14/2018,29704
6/14/2018,28773
6/14/2018,22000
6/14/2018,29500
6/14/2018,27874
6/15/2018,26000
6/15/2018,31687
6/15/2018,24708
6/15/2018,29007
6/15/2018,27500
6/15/2018,25200
6/15/2018,18000
6/16/2018,29500
6/16/2018,28800
6/16/2018,26000
6/16/2018,28300
6/16/2018,28500
6/16/2018,22000
6/16/2018,29110
6/16/2018,22000
6/16/2018,30807
6/16/2018,25000
6/17/2018,18000
6/17/2018,38147
6/17/2018,29650
6/17/2018,30918
6/17/2018,27200
6/17/2018,27500
6/17/2018,22054
6/17/2018,24000
6/18/2018,26000
6/18/2018,30521
6/18/2018,22000
6/18/2018,27900
6/18/2018,18000
6/18/2018,30623
6/18/2018,26500
6/19/2018,29500
6/19/2018,29500
6/19/2018,22000
6/19/2018,41087
6/19/2018,18000
6/20/2018,30221
6/20/2018,24421
6/20/2018,27000
6/20/2018,28500
6/20/2018,27500
6/21/2018,29401
6/21/2018,29049
6/21/2018,29170
6/21/2018,24212
6/21/2018,18000
6/21/2018,29500
6/21/2018,24000
6/21/2018,25000
6/21/2018,33033
6/21/2018,29500
6/21/2018,29500
6/21/2018,29500
6/21/2018,26594
6/22/2018,61020
6/22/2018,22000
6/22/2018,22000
6/22/2018,26000
6/22/2018,18000
6/22/2018,24000
6/23/2018,27200
6/23/2018,29704
6/23/2018,27000
6/23/2018,18000
6/23/2018,38416
6/23/2018,27900
6/24/2018,26828
6/24/2018,18000
6/24/2018,28100
6/24/2018,25000
6/25/2018,26000
6/25/2018,28500
6/25/2018,24576
6/25/2018,24132
6/25/2018,22000
6/25/2018,30365
6/25/2018,28500
6/25/2018,22000
6/25/2018,18000
6/26/2018,24000
6/26/2018,27200
6/26/2018,26678
6/26/2018,33281
6/26/2018,29500
6/26/2018,29500
6/26/2018,40994
6/26/2018,28800
6/26/2018,26443
6/27/2018,27000
6/27/2018,18000
6/27/2018,22000
6/27/2018,30192
6/27/2018,26000
6/27/2018,22000
6/28/2018,17997
6/28/2018,27900
6/28/2018,30236
6/28/2018,27500
6/28/2018,18000
6/28/2018,25200
6/29/2018,28100
6/29/2018,29803
6/29/2018,29500
6/29/2018,28300
6/30/2018,26000
6/30/2018,29650
6/30/2018,26500
6/30/2018,18000
6/30/2018,29669
6/30/2018,26000
6/30/2018,29500
6/30/2018,27200
6/30/2018,22000
6/30/2018,22000
7/1/2018,26611
7/1/2018,24000
7/1/2018,29500
7/1/2018,27500
7/1/2018,24727
7/2/2018,30665
7/2/2018,27900
7/2/2018,29789
7/2/2018,27000
7/2/2018,18000
7/2/2018,29302
7/2/2018,26000
7/3/2018,25000
7/3/2018,28500
7/3/2018,29500
7/3/2018,27500
7/3/2018,27500
7/4/2018,30651
7/4/2018,26000
7/4/2018,18000
7/4/2018,22000
7/4/2018,29500
7/4/2018,22000
7/4/2018,29500
7/4/2018,27200
7/4/2018,28800
7/5/2018,26500
7/5/2018,29650
7/5/2018,29061
7/5/2018,22000
7/5/2018,27567
7/5/2018,29500
7/5/2018,28300
7/5/2018,33429
7/6/2018,24000
7/6/2018,31223
7/6/2018,27000
7/6/2018,25000
7/6/2018,28934
7/6/2018,26000
7/6/2018,22000
7/6/2018,29212
7/6/2018,24723
7/7/2018,33465
7/7/2018,29501
7/7/2018,26019
7/8/2018,28100
7/8/2018,30328
7/8/2018,29500
7/8/2018,22000
7/8/2018,30244
7/9/2018,22000
7/9/2018,29014
7/9/2018,29755
7/9/2018,26000
7/9/2018,28500
7/9/2018,27500
7/10/2018,18000
7/10/2018,24000
7/10/2018,25000
7/10/2018,18000
7/10/2018,26000
7/11/2018,29500
7/11/2018,6013
7/11/2018,22000
7/11/2018,32770
7/11/2018,29010
7/11/2018,27200
7/11/2018,29704
7/12/2018,27500
7/12/2018,29500
7/12/2018,26000
7/12/2018,22000
7/12/2018,29501
7/12/2018,22000
7/12/2018,24519
7/13/2018,28366
7/13/2018,30201
7/13/2018,27500
7/13/2018,25200
7/14/2018,18000
7/14/2018,28500
7/14/2018,29500
7/14/2018,22000
7/14/2018,22000
7/14/2018,25000
7/15/2018,26082
7/15/2018,24503
7/15/2018,26000
7/15/2018,29495
7/15/2018,27900
7/15/2018,30872
7/15/2018,29650
7/15/2018,29500
7/15/2018,27000
7/15/2018,29500
7/15/2018,26261
7/15/2018,28800
7/15/2018,26500
7/15/2018,27200
7/16/2018,31169
7/16/2018,22000
7/16/2018,28500
7/16/2018,29500
7/16/2018,24000
7/16/2018,22000
7/16/2018,18000
7/16/2018,31842
7/17/2018,29834
7/17/2018,28838
7/18/2018,30802
7/18/2018,22000
7/18/2018,27500
7/18/2018,24525
7/18/2018,25000
7/19/2018,18000
7/19/2018,28750
7/19/2018,22000
7/19/2018,26000
7/19/2018,31410
7/19/2018,22000
7/19/2018,28300
7/19/2018,22000
7/19/2018,29500
7/20/2018,62221
7/20/2018,27900
7/20/2018,18000
7/20/2018,30343
7/20/2018,24000
7/20/2018,27500
7/20/2018,27500
7/20/2018,28100
7/21/2018,29500
7/21/2018,25991
7/21/2018,27200
7/21/2018,29500
7/21/2018,26500
7/21/2018,29650
7/21/2018,29501
7/21/2018,29226
7/21/2018,26300
7/22/2018,28500
7/22/2018,27500
7/22/2018,17999
7/22/2018,25000
7/22/2018,29704
7/23/2018,21647
7/23/2018,18000
7/23/2018,26000
7/23/2018,28941
7/23/2018,24797
7/23/2018,22000
7/23/2018,28300
7/23/2018,18000
7/24/2018,29500
7/24/2018,26551
7/24/2018,22000
7/24/2018,29604
7/24/2018,29500
7/24/2018,18000
7/24/2018,22000
7/25/2018,29500
7/25/2018,29837
7/25/2018,32292
7/25/2018,24000
7/25/2018,28500
7/26/2018,27000
7/26/2018,28180
7/26/2018,18000
7/26/2018,21631
7/26/2018,29501
7/26/2018,27900
7/26/2018,26000
7/26/2018,27200
7/26/2018,30676
7/26/2018,25000
7/27/2018,26625
7/27/2018,22000
7/27/2018,29500
7/27/2018,18000
7/27/2018,28800
7/28/2018,29111
7/28/2018,22000
7/28/2018,26500
7/28/2018,25200
7/28/2018,29500
7/28/2018,29500
7/29/2018,18000
7/29/2018,13220
7/29/2018,22000
